C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_33_864.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_33_864.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_33_864.jpg, 0, 0, 0, 26.59899
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_33_999.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_33_999.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_33_999.jpg, 0, 0, 0, 26.22442
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_34_130.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_34_130.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_34_130.jpg, 0, 0, 0, 25.85557
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_34_264.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_34_264.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_34_264.jpg, 0.4111125, 0, 0, 25.33636
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_34_397.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_34_397.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_34_397.jpg, 0.01315802, 0, 0, 24.96411
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_34_525.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_34_525.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_34_525.jpg, 0, 0, 0, 24.66261
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_34_659.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_34_659.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_34_659.jpg, 0, 0, 0, 24.31829
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_34_815.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_34_815.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_34_815.jpg, 0, 0, 0, 23.93119
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_34_954.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_34_954.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_34_954.jpg, 0, 0.4148274, 0, 24.22843
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_35_109.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_35_109.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_35_109.jpg, 0, 0, 0, 23.89619
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_35_233.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_35_233.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_35_233.jpg, 0, 0, 0, 23.6202
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_35_374.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_35_374.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_35_374.jpg, -0.4189029, 0, 0, 23.07257
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_35_510.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_35_510.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_35_510.jpg, -0.01362085, 0, 0, 22.71982
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_35_637.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_35_637.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_35_637.jpg, 0, 0, 0, 22.44435
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_35_774.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_35_774.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_35_774.jpg, 0, 0, 0, 22.12949
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_35_907.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_35_907.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_35_907.jpg, -0.4018368, 0, 0, 21.63069
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_36_038.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_36_038.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_36_038.jpg, -0.006290734, 0, 0, 21.34161
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_36_169.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_36_169.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_36_169.jpg, 0, 0, 0, 21.03701
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_36_298.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_36_298.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_36_298.jpg, 0, 0, 0, 20.78326
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_36_428.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_36_428.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_36_428.jpg, 0, 0, 0, 20.4922
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_36_557.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_36_557.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_36_557.jpg, 0, 0.3915315, 0, 20.82047
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_36_690.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_36_690.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_36_690.jpg, 0, 0, 0, 20.41036
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_36_824.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_36_824.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_36_824.jpg, 0, 0, 0, 20.09069
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_36_965.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_36_965.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_36_965.jpg, 0, 0.4219092, 0, 20.74866
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_37_130.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_37_130.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_37_130.jpg, 0, 0, 0, 20.14733
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_37_263.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_37_263.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_37_263.jpg, 0, 0.4021341, 0, 20.48577
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_37_397.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_37_397.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_37_397.jpg, 0, 0.8079183, 0, 21.6839
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_37_531.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_37_531.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_37_531.jpg, 0, 0.4061841, 0, 22.06327
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_37_651.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_37_651.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_37_651.jpg, 0, 0.7717104, 0, 22.89088
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_37_780.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_37_780.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_37_780.jpg, 0, 1, 0, 24.02633
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_37_912.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_37_912.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_37_912.jpg, 0, 1, 0, 25.37032
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_38_043.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_38_043.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_38_043.jpg, 0, 0.603217, 0, 25.9945
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_38_170.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_38_170.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_38_170.jpg, 0, 0.9829804, 0, 27.23545
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_38_302.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_38_302.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_38_302.jpg, 0, 1, 0, 28.35351
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_38_436.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_38_436.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_38_436.jpg, 0, 0.6045241, 0, 29.04522
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_38_571.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_38_571.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_38_571.jpg, 0, 0.2043775, 0, 29.05048
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_38_702.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_38_702.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_38_702.jpg, 0, 0, 0, 28.73589
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_38_846.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_38_846.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_38_846.jpg, 0, 0, 0, 28.33299
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_38_987.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_38_987.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_38_987.jpg, 0, 0, 0, 27.93544
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_39_123.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_39_123.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_39_123.jpg, 0, 0, 0, 27.54348
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_39_265.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_39_265.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_39_265.jpg, 0, 0, 0, 27.15702
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_39_408.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_39_408.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_39_408.jpg, 0, 0, 0, 26.72266
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_39_547.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_39_547.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_39_547.jpg, 0, 0, 0, 26.34847
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_39_672.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_39_672.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_39_672.jpg, 0, 0, 0, 26.03222
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_39_819.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_39_819.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_39_819.jpg, 0, 0, 0, 25.66808
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_39_950.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_39_950.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_39_950.jpg, 0, 0, 0, 25.30905
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_40_089.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_40_089.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_40_089.jpg, 0, 0, 0, 24.95507
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_40_226.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_40_226.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_40_226.jpg, 0, 0, 0, 24.60606
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_40_353.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_40_353.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_40_353.jpg, 0, 0, 0, 24.31082
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_40_486.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_40_486.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_40_486.jpg, 0, 0, 0, 23.97085
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_40_622.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_40_622.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_40_622.jpg, 0, 0, 0, 23.68325
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_40_755.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_40_755.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_40_755.jpg, -0.3913257, 0, 0, 23.15109
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_40_891.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_40_891.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_40_891.jpg, 0, 0, 0, 22.79942
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_41_030.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_41_030.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_41_030.jpg, 0, 0, 0, 22.47692
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_41_168.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_41_168.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_41_168.jpg, 0, 0, 0, 22.16146
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_41_306.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_41_306.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_41_306.jpg, 0, 0, 0, 21.85008
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_41_444.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_41_444.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_41_444.jpg, 0, 0, 0, 21.58707
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_41_579.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_41_579.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_41_579.jpg, 0, 0, 0, 21.28424
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_41_721.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_41_721.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_41_721.jpg, 0, 0, 0, 20.98559
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_41_857.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_41_857.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_41_857.jpg, 0, 0, 0, 20.69118
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_42_000.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_42_000.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_42_000.jpg, 0, 0, 0, 20.40086
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_42_132.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_42_132.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_42_132.jpg, 0, 0, 0, 20.11466
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_42_268.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_42_268.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_42_268.jpg, 0, 0, 0, 19.83241
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_42_408.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_42_408.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_42_408.jpg, 0, 0, 0, 19.55424
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_42_548.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_42_548.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_42_548.jpg, 0, 0, 0, 19.27972
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_42_682.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_42_682.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_42_682.jpg, 0, 0, 0, 19.04746
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_42_819.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_42_819.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_42_819.jpg, 0, 0, 0, 18.78147
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_42_948.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_42_948.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_42_948.jpg, 0, 0, 0, 18.51322
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_43_076.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_43_076.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_43_076.jpg, 0, 0.3868128, 0, 18.92136
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_43_193.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_43_193.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_43_193.jpg, 0, 0.03197938, 0, 18.81498
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_43_316.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_43_316.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_43_316.jpg, 0, 0.4003029, 0, 19.11966
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_43_426.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_43_426.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_43_426.jpg, 0, 0.06921118, 0, 19.04516
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_43_528.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_43_528.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_43_528.jpg, 0, 0, 0, 18.48668
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_43_646.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_43_646.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_43_646.jpg, 0, 0, 0, 18.216
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_43_747.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_43_747.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_43_747.jpg, 0, 0, 0, 18.51853
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_43_852.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_43_852.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_43_852.jpg, 0, 0, 0, 17.82843
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_43_999.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_43_999.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_43_999.jpg, -0.4339641, 0, 0, 17.88972
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_44_100.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_44_100.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_44_100.jpg, -0.1230258, 0, 0, 17.68678
C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\center_2022_02_12_08_06_44_233.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\left_2022_02_12_08_06_44_233.jpg, C:\Storage\Udemy\2_Self_driving_car\udacity_data\IMG\right_2022_02_12_08_06_44_233.jpg, 0, 0, 0, 17.46898
